Label;Name;VarLabel;VarValue;Comment0;Comment1;Comment2;Table;Type
;LAGRET;;;;;;hs_catcor_koronar;bit
;OTOT_GRA;;;;;;hs_catcor_koronar;smallint
;TOT_GRA;;;;;;hs_catcor_koronar;smallint
;catcor_koronar_id;;;;;;hs_catcor_koronar;int
;IMA_GRA;;;;;;hs_catcor_koronar;smallint
;IMA_LAD;;;;;;hs_catcor_koronar;smallint
;DUMMY;;;;;;hs_catcor_koronar;smallint
;SP_DISS;;;;;;hs_catcor_koronar;bit
;catcor_id;;;;;;hs_catcor_koronar;int
;Prosjekt;;;;;;hs_catcor_koronar;int
;POB_LMS;;;;;;hs_catcor_koronar;bit
;TIDL_ACB;;;;;;hs_catcor_koronar;smallint
Dato siste;ANG_DATO;Dato;;;;;hs_catcor_koronar;datetime
Aneurysme / Annet;EKT_ANEU;Nei;0;;;;hs_catcor_koronar;smallint
;EKT_ANEU;Aneurysme;1;;;;hs_catcor_koronar;smallint
;EKT_ANEU;Flere aneurysmer;2;;;;hs_catcor_koronar;smallint
;EKT_ANEU;Ektatiskie koronarkar;3;;;;hs_catcor_koronar;smallint
;EKT_ANEU;Spontandisseksjon;4;;;;hs_catcor_koronar;smallint
;EKT_ANEU;Ukjent;9;Default;;;hs_catcor_koronar;smallint
Koronarsykdom nå + tidligere;EVER_CAD;Heltall;Regnes ut automatisk;;Skjult variabel da vi ikke lenger henter inn tidligere PCI automatisk;;hs_catcor_koronar;smallint
;EVER_CX;Heltall;Regnes ut automatisk;;;;hs_catcor_koronar;smallint
;EVER_LAD;Heltall;Regnes ut automatisk;;;;hs_catcor_koronar;smallint
;EVER_LMS;Heltall;Regnes ut automatisk;;Må oppdateres ved funksjon;;hs_catcor_koronar;smallint
;EVER_RCA;Heltall;Regnes ut automatisk;;;;hs_catcor_koronar;smallint
Id som kobler til opphold;forus_id;;Legges inn automatisk fra FORUS;;;;hs_catcor_koronar;int
Id som kobler til opphold;forus_id;;Heltall. Auto-genereres. Kopieres til alle andre moduler når det lagres data i disse.;;;;hs_catcor_koronar;int
Id som kobler til opphold;forus_id;;;;;;hs_catcor_koronar;int
FORUS-id;forus_id;Legges ainn utomatisk fra FORUS;;;;;hs_catcor_koronar;int
forus_id;forus_id;;;Alle data innhentes via oppkopling mot LKB-databasen………;;;hs_catcor_koronar;int
FORUS-id;forus_id;Legges inn automatsik fra FORUS;;;;;hs_catcor_koronar;int
FORUS-id;forus_id;;Legges inn automatisk fra FORUS;;;;hs_catcor_koronar;int
;forus_id;;;Forus_id;;;hs_catcor_koronar;int
CX;GRA_CX;Heltall;;;;;hs_catcor_koronar;smallint
LAD;GRA_LAD;Heltall;;;;;hs_catcor_koronar;smallint
RCA;GRA_RCA;Heltall;;;;;hs_catcor_koronar;smallint
SUM;GRA_SUM;Heltall;Regnes ut automatisk;;;;hs_catcor_koronar;smallint
Hypoplastisk RCA;HYPO_RCA;Nei;0;;;;hs_catcor_koronar;smallint
;HYPO_RCA;Ja;1;;;;hs_catcor_koronar;smallint
;HYPO_RCA;Kodominans;2;;;;hs_catcor_koronar;smallint
;HYPO_RCA;Ukjent;9;Default;;;hs_catcor_koronar;smallint
Kalk i koronartreet (0-2):;KALK_ANG;Nei;0;;;;hs_catcor_koronar;smallint
;KALK_ANG;Få flekker;1;;;;hs_catcor_koronar;smallint
;KALK_ANG;Delvis sammenhengende;2;;;;hs_catcor_koronar;smallint
;KALK_ANG;Sammenhengende;3;;;;hs_catcor_koronar;smallint
;KALK_ANG;Ukjent;9;Default;;;hs_catcor_koronar;smallint
;KOM_AG16;0/1;;;;;hs_catcor_koronar;bit
;KOM_CX11;0/1;;;;;hs_catcor_koronar;bit
;KOM_CX12;0/1;;;;;hs_catcor_koronar;bit
;KOM_CX13;0/1;;;;;hs_catcor_koronar;bit
;KOM_CX14;0/1;;;;;hs_catcor_koronar;bit
;KOM_CX15;0/1;;;;;hs_catcor_koronar;bit
;KOM_LAD10;0/1;;;;;hs_catcor_koronar;bit
;KOM_LAD6;0/1;;;;;hs_catcor_koronar;bit
;KOM_LAD7;0/1;;;;;hs_catcor_koronar;bit
;KOM_LAD8;0/1;;;;;hs_catcor_koronar;bit
;KOM_LAD9;0/1;;;;;hs_catcor_koronar;bit
Kompleks Morfologi;KOM_LMS5;0/1;;;;;hs_catcor_koronar;bit
;KOM_RCA0;0/1;;;;;hs_catcor_koronar;bit
;KOM_RCA1;0/1;;;;;hs_catcor_koronar;bit
;KOM_RCA2;0/1;;;;;hs_catcor_koronar;bit
;KOM_RCA3;0/1;;;;;hs_catcor_koronar;bit
;KOM_RCA4;0/1;;;;;hs_catcor_koronar;bit
;KOM_SUM;Heltall;Regnes ut automatisk;Summerer antall karområde med stenoser som har kompleks morfologi (tar IKKE med venegraft og arteriegraft);;;hs_catcor_koronar;smallint
;KOM_VG17;0/1;;;;;hs_catcor_koronar;bit
Koronar anomali;KOR_ANO;Nei;0;;;;hs_catcor_koronar;smallint
;KOR_ANO;Fistel;1;;;;hs_catcor_koronar;smallint
;KOR_ANO;Anomal avgang;2;;;;hs_catcor_koronar;smallint
;KOR_ANO;Situs inversus;3;;;;hs_catcor_koronar;smallint
;KOR_ANO;Bridging;4;;;;hs_catcor_koronar;smallint
;KOR_ANO;Annet;5;;;;hs_catcor_koronar;smallint
;KOR_ANO;Ukjent;9;Default;;;hs_catcor_koronar;smallint
;KRO_AG16;0/1;;;;;hs_catcor_koronar;bit
;KRO_CX11;0/1;;;;;hs_catcor_koronar;bit
;KRO_CX12;0/1;;;;;hs_catcor_koronar;bit
;KRO_CX13;0/1;;;;;hs_catcor_koronar;bit
;KRO_CX14;0/1;;;;;hs_catcor_koronar;bit
;KRO_CX15;0/1;;;;;hs_catcor_koronar;bit
;KRO_LAD10;0/1;;;;;hs_catcor_koronar;bit
;KRO_LAD6;0/1;;;;;hs_catcor_koronar;bit
;KRO_LAD7;0/1;;;;;hs_catcor_koronar;bit
;KRO_LAD8;0/1;;;;;hs_catcor_koronar;bit
;KRO_LAD9;0/1;;;;;hs_catcor_koronar;bit
Kronisk Okklusjon;KRO_LMS5;0/1;;;;;hs_catcor_koronar;bit
;KRO_RCA0;0/1;;;;;hs_catcor_koronar;bit
;KRO_RCA1;0/1;;;;;hs_catcor_koronar;bit
;KRO_RCA2;0/1;;;;;hs_catcor_koronar;bit
;KRO_RCA3;0/1;;;;;hs_catcor_koronar;bit
;KRO_RCA4;0/1;;;;;hs_catcor_koronar;bit
;KRO_SUM;Heltall;Regnes ut automatisk;Summerer antall kroniske okklusjoner i native kar (tar IKKEmed venegraft eller arteriegraft);;;hs_catcor_koronar;smallint
;KRO_VG17;0/1;;;;;hs_catcor_koronar;bit
CX;NAT_CX;Heltall;;;;;hs_catcor_koronar;smallint
LAD;NAT_LAD;Heltall;;;;;hs_catcor_koronar;smallint
LMS;NAT_LMS;Heltall;;;;;hs_catcor_koronar;smallint
RCA;NAT_RCA;Heltall;;;;;hs_catcor_koronar;smallint
SUM;NAT_SUM;Heltall;Regnes ut automatisk;;;;hs_catcor_koronar;smallint
;NORCAD_ID;;;NORCAD_ID;;;hs_catcor_koronar;int
Normale koronarkar;NORM_KAR;Nei / Ja / Ukjent;0 / 1 / 9;;;;hs_catcor_koronar;smallint
Completely normal coronary angiography;NORM_KAR;;;;;;hs_catcor_koronar;smallint
Extent of CAD at baseline coronary angiography;NAA_CAD;;;;;;hs_catcor_koronar;smallint
;NAA_CX;Heltall;Regnes ut automatisk;;;;hs_catcor_koronar;smallint
;NAA_LAD;Heltall;Regnes ut automatisk;;;;hs_catcor_koronar;smallint
;NAA_RCA;Heltall;Regnes ut automatisk;;;;hs_catcor_koronar;smallint
Patologi;PATOLOGI;Nei;0;Skjult variabel;;;hs_catcor_koronar;smallint
;PATOLOGI;Veggforandringer;1;;;;hs_catcor_koronar;smallint
;PATOLOGI;Signifikante stenoser;2;;;;hs_catcor_koronar;smallint
;PATOLOGI;Annen;3;;;;hs_catcor_koronar;smallint
;PATOLOGI;Ukjent;9;Default;;;hs_catcor_koronar;smallint
Dato siste;PCI_DATO;dato;;;;;hs_catcor_koronar;datetime
Dato siste;PCI_DATO;;DATO;;;;hs_catcor_koronar;datetime
Perifére stenoser;PER_ATER;Nei;0;;;;hs_catcor_koronar;smallint
;PER_ATER;Lett;1;;;;hs_catcor_koronar;smallint
;PER_ATER;Moderat;2;;;;hs_catcor_koronar;smallint
;PER_ATER;Betydelig;3;;;;hs_catcor_koronar;smallint
;PER_ATER;Ukjent;9;Default;;;hs_catcor_koronar;smallint
CX;POB_CX;Nei / Ja;0 / 1;;;;hs_catcor_koronar;bit
LAD;POB_LAD;Nei / Ja;0 / 1;;;;hs_catcor_koronar;bit
RCA;POB_RCA;Nei / Ja;0 / 1;;;;hs_catcor_koronar;bit
SUM;POB_SUM;Heltall;Regnes ut automatisk;;;;hs_catcor_koronar;smallint
;RE_AG16;0/1;;;;;hs_catcor_koronar;bit
;RE_CX11;0/1;;;;;hs_catcor_koronar;bit
;RE_CX12;0/1;;;;;hs_catcor_koronar;bit
;RE_CX13;0/1;;;;;hs_catcor_koronar;bit
;RE_CX14;0/1;;;;;hs_catcor_koronar;bit
;RE_CX15;0/1;;;;;hs_catcor_koronar;bit
;RE_LAD10;0/1;;;;;hs_catcor_koronar;bit
;RE_LAD6;0/1;;;;;hs_catcor_koronar;bit
;RE_LAD7;0/1;;;;;hs_catcor_koronar;bit
;RE_LAD8;0/1;;;;;hs_catcor_koronar;bit
;RE_LAD9;0/1;;;;;hs_catcor_koronar;bit
Réstenose;RE_LMS5;0/1;;;;;hs_catcor_koronar;bit
;RE_RCA0;0/1;;;;;hs_catcor_koronar;bit
;RE_RCA1;0/1;;;;;hs_catcor_koronar;bit
;RE_RCA2;0/1;;;;;hs_catcor_koronar;bit
;RE_RCA3;0/1;;;;;hs_catcor_koronar;bit
;RE_RCA4;0/1;;;;;hs_catcor_koronar;bit
;RE_SUM;Heltall;Regnes ut automatisk;Summerer antall karområde med restenoser  (tar IKKE med venegraft og arteriegraft);;;hs_catcor_koronar;smallint
;RE_VG17;0/1;;;;;hs_catcor_koronar;bit
Restenose, tidligere beh.;REST_TYP;Nei;0;;Vises kun når enten RE_SUM > 0 eller RE_AG16 > 0 eller RE_VG17 > 0;;hs_catcor_koronar;smallint
;REST_TYP;POBA;1;;;;hs_catcor_koronar;smallint
;REST_TYP;Metall STENT;2;;;;hs_catcor_koronar;smallint
;REST_TYP;DES;3;;;;hs_catcor_koronar;smallint
;REST_TYP;Annen;4;;;;hs_catcor_koronar;smallint
;REST_TYP;Flere typer;5;;;;hs_catcor_koronar;smallint
;REST_TYP;Ukjent;9;;;;hs_catcor_koronar;smallint
CX;SL_CX;Heltall;;;;;hs_catcor_koronar;smallint
LAD;SL_LAD;Heltall;;;;;hs_catcor_koronar;smallint
LMS;SL_LMS;Heltall;;;;;hs_catcor_koronar;smallint
RCA;SL_RCA;Heltall;;;;;hs_catcor_koronar;smallint
SUM;SL_SUM;Heltall;Regnes ut automatisk;;;;hs_catcor_koronar;smallint
Beskyttet LMS-stenose;ST_LMS5B;Nei/Ja/Ukjent;0/1/9;;Beskyttet LMS betyr patent graft til LAD;;hs_catcor_koronar;smallint
;ST_TROMB;Ukjent;9;;;;hs_catcor_koronar;smallint
Stenttrombose;ST_TROMB;Nei;0;;;;hs_catcor_koronar;smallint
;ST_TROMB;Ja, < 24;1;;;;hs_catcor_koronar;smallint
;ST_TROMB;Ja, 1-30 d;2;;;;hs_catcor_koronar;smallint
;ST_TROMB;Ja, 1-12 mnd;3;;;;hs_catcor_koronar;smallint
;ST_TROMB;Ja, > 1 år;4;;;;hs_catcor_koronar;smallint
;ST_TROMB;Ja, uspesifisert;5;;;;hs_catcor_koronar;smallint
;STN_AG16;0-4;;;;;hs_catcor_koronar;smallint
;STN_CX11;0-4;;;;;hs_catcor_koronar;smallint
;STN_CX12;0-4;;;;;hs_catcor_koronar;smallint
;STN_CX13;0-4;;;;;hs_catcor_koronar;smallint
;STN_CX14;0-4;;;;;hs_catcor_koronar;smallint
;STN_CX15;0-4;;;;;hs_catcor_koronar;smallint
;STN_LAD10;0-4;;;;;hs_catcor_koronar;smallint
;STN_LAD6;0-4;;;;;hs_catcor_koronar;smallint
;STN_LAD7;0-4;;;;;hs_catcor_koronar;smallint
;STN_LAD8;0-4;;;;;hs_catcor_koronar;smallint
;STN_LAD9;0-4;;;;;hs_catcor_koronar;smallint
Stenosegrad;STN_LMS5;0-4;;;;;hs_catcor_koronar;smallint
;STN_RCA0;0-4;;;;;hs_catcor_koronar;smallint
;STN_RCA1;0-4;;;;;hs_catcor_koronar;smallint
;STN_RCA2;0-4;;;;;hs_catcor_koronar;smallint
;STN_RCA3;0-4;;;;;hs_catcor_koronar;smallint
;STN_RCA4;0-4;;;;;hs_catcor_koronar;smallint
Summerer antall native karsegment med signifikante stenoser (verdi > 1);STN_SUM;;Regnes ut automatisk;;;;hs_catcor_koronar;smallint
Summerer antall native karsegment med okklusjoner (verdi 4);STN_SUM3;;Regnes ut automatisk;;;;hs_catcor_koronar;int
;STN_VG17;0-4;;;;;hs_catcor_koronar;smallint
Tid siden forrige angiografi;TID_ANG;Heltall;Regnes ut automatisk;;;;hs_catcor_koronar;int
Tid siden forrige PCI;TID_PCI;Heltall;Regnes ut automatisk;;;;hs_catcor_koronar;int
Angiografi;TIDL_ANG;Nei / Ja;0 / 1;;;;hs_catcor_koronar;smallint
PCI;TIDL_PCI;Nei / Ja;0 / 1;;;;hs_catcor_koronar;smallint
Tidligere PCI;TIDL_PCI;Nei / Ja;0 / 1;;;;hs_catcor_koronar;smallint
CX;TOT_CX;Heltall;;;;;hs_catcor_koronar;smallint
LAD;TOT_LAD;Heltall;;;;;hs_catcor_koronar;smallint
RCA;TOT_RCA;Heltall;;;;;hs_catcor_koronar;smallint
SUM;TOT_SUM;Heltall;Regnes ut automatisk;;;;hs_catcor_koronar;smallint
Utredningsdato;UTR_DATO;;Dato;Automatisk=dagens dato;Kan evt endres;;hs_catcor_koronar;datetime
Utrednings dato;UTR_DATO;Hentes fra CATCOR;Dato;Kan evt endres;;;hs_catcor_koronar;datetime
WENBIT Date of baseline coronary angiography;UTR_DATO;;;;;;hs_catcor_koronar;datetime
;CAT_KOMP;;;;;;hs_catcor_skjema;smallint
;UTR_ANSY;;;;;;hs_catcor_skjema;bit
;LAGRET;;;;;;hs_catcor_skjema;bit
;upsize_ts;;;;;;hs_catcor_skjema;timestamp
;lagret_underskjema;;;;;;hs_catcor_skjema;bit
;EVT_AVSL;;;;;;hs_catcor_skjema;smallint
;CAT_HEP2;;;;;;hs_catcor_skjema;bit
;CAT_COOL;;;;;;hs_catcor_skjema;bit
;catcor_id;;;;;;hs_catcor_skjema;int
;CAT_LMH2;;;;;;hs_catcor_skjema;bit
;GammelCatcorID;;;;;;hs_catcor_skjema;int
;RE_IND;;;;;;hs_catcor_skjema;smallint
;DUMMY;;;;;;hs_catcor_skjema;nvarchar
DBT (mm Hg);AO_DBT;Default=missing;Heltall (10-150);;DBT må være lavere enn SBT;;hs_catcor_skjema;int
Aortografi;AO_GRAFI;0-1;Ja/Nei;"Dersom boksen avkrysses så aktiveres ""Resultatknapp"" for aktuelle modul";;;hs_catcor_skjema;bit
SBT (mm Hg);AO_SBT;Default=missing;Heltall (50-300);;;;hs_catcor_skjema;int
Aortaballongpumpe;AOBALL;0-1;;;;;hs_catcor_skjema;bit
Arterie lukking (0-4);ART_LUK;Manuell kompresjon (0);0;Default;;;hs_catcor_skjema;smallint
;ART_LUK;Femostop (1);1;;;;hs_catcor_skjema;smallint
;ART_LUK;Plugg (2);2;;;;hs_catcor_skjema;smallint
;ART_LUK;Sutur (3);3;;;;hs_catcor_skjema;smallint
;ART_LUK;Annet (4);4;;;;hs_catcor_skjema;smallint
Arterie tilgang (0-5);ART_TILG;Ingen (0);0;;;;hs_catcor_skjema;smallint
;ART_TILG;Hø lyske (1);1;;;;hs_catcor_skjema;smallint
;ART_TILG;Ve lyske (2);2;;;;hs_catcor_skjema;smallint
;ART_TILG;Hø radialis (3);3;Default;;;hs_catcor_skjema;smallint
;ART_TILG;Ve radialis (4);4;;;;hs_catcor_skjema;smallint
;ART_TILG;Annen tilgang (5);5;;;;hs_catcor_skjema;smallint
Biopsi høyre ventrikkel;BIOPSI;0-1;-som ovenfor;;;;hs_catcor_skjema;bit
ADP-rbl;CAT_ADP;Nei/Ja;0-1;;;;hs_catcor_skjema;bit
ASA;CAT_ASA;Nei/Ja;0-1;Faste medikamenter benyttet siste dagen, eller gitt minst 30 minutt før us;;;hs_catcor_skjema;bit
GP-IIb/IIIa;CAT_GP2B;Nei/Ja;0-1;;;;hs_catcor_skjema;bit
Heparin;CAT_HEP;Nei/Ja;0-1;;;;hs_catcor_skjema;bit
INR;CAT_INR;1 desimal, 0-10;;;;;hs_catcor_skjema;real
Normale funn.;CAT_KOMD;;1;vid_beh = Nei (0);Begrunnelser kategori 0 endret 18.06.2004;variabelen styres av vid_beh;hs_catcor_skjema;smallint
Patologi, medikament ikke nødvendig.;CAT_KOMD;;2;vid_beh = Nei (0);;;hs_catcor_skjema;smallint
Patologi, pasienten ønsker ikke medikament.;CAT_KOMD;;3;vid_beh = Nei (0);;;hs_catcor_skjema;smallint
Normale funn ved koronar angiografi.;CAT_KOMD;;1;vid_beh = Medikament (1);;;hs_catcor_skjema;smallint
Syndrom-X;CAT_KOMD;;2;vid_beh = Medikament (1);;;hs_catcor_skjema;smallint
Veggforandringer / Bridging / Anomali;CAT_KOMD;;3;vid_beh = Medikament (1);;;hs_catcor_skjema;smallint
Koronarstenose, ikke behov for PCI / ACB;CAT_KOMD;;4;vid_beh = Medikament (1);;;hs_catcor_skjema;smallint
Tilfredstillende revaskularisert;CAT_KOMD;;5;vid_beh = Medikament (1);;;hs_catcor_skjema;smallint
Ikke velegnet for PCI / Ikke behov for ACB;CAT_KOMD;;6;vid_beh = Medikament (1);;;hs_catcor_skjema;smallint
Ikke velegnet for PCI / Avslått ACB pga periferi;CAT_KOMD;;7;vid_beh = Medikament (1);;;hs_catcor_skjema;smallint
Ikke velegnet for PCI / Avslått ACB pga kardial risiko;CAT_KOMD;;8;vid_beh = Medikament (1);;;hs_catcor_skjema;smallint
Ikke velegnet for PCI / Avslått ACB pga annen sykdom;CAT_KOMD;;9;vid_beh = Medikament (1);;;hs_catcor_skjema;smallint
Klaffeoperasjon ikke nødvendig;CAT_KOMD;;10;vid_beh = Medikament (1);;;hs_catcor_skjema;smallint
Klaffeopersjon avslått pga kardial risiko;CAT_KOMD;;11;vid_beh = Medikament (1);;;hs_catcor_skjema;smallint
Klaffeopersjon avslått pga annen sykdom;CAT_KOMD;;12;vid_beh = Medikament (1);;;hs_catcor_skjema;smallint
Pas. avslått PCI tilbud;CAT_KOMD;;13;vid_beh = Medikament (1);;;hs_catcor_skjema;smallint
Pas. avslått ACB tilbud;CAT_KOMD;;14;vid_beh = Medikament (1);;;hs_catcor_skjema;smallint
Vanskelig tilgang;CAT_KOMD;;15;vid_beh = Medikament (1);;;hs_catcor_skjema;smallint
AMI;CAT_KOMD;;1;vid_beh = PCI (2);;;hs_catcor_skjema;smallint
Ikke ACB indikasjon;CAT_KOMD;;2;vid_beh = PCI (2);;;hs_catcor_skjema;smallint
ACB indik. men ikke drøftet;CAT_KOMD;;3;vid_beh = PCI (2);;;hs_catcor_skjema;smallint
ACB indik. / PCI anbefalt;CAT_KOMD;;4;vid_beh = PCI (2);;;hs_catcor_skjema;smallint
Avslått (ny) ACB pga risiko;CAT_KOMD;;5;vid_beh = PCI (2);;;hs_catcor_skjema;smallint
Avslått (ny) ACB pga annen sykdom;CAT_KOMD;;6;vid_beh = PCI (2);;;hs_catcor_skjema;smallint
Ny ACB ikke nødvendig;CAT_KOMD;;7;vid_beh = PCI (2);;;hs_catcor_skjema;smallint
Avslått ACB - lite egnet;CAT_KOMD;;8;vid_beh = PCI (2);;;hs_catcor_skjema;smallint
Pas. har selv avslått ACB-tilbud;CAT_KOMD;;9;vid_beh = PCI (2);;;hs_catcor_skjema;smallint
Akutt disseksjon ved angiografi;CAT_KOMD;;10;vid_beh = PCI (2);;;hs_catcor_skjema;smallint
Akutt okklusjon ved angiografi;CAT_KOMD;;11;vid_beh = PCI (2);;;hs_catcor_skjema;smallint
PCI mulig / ACB anbefalt;CAT_KOMD;;1;vid_beh = ACB (3);;;hs_catcor_skjema;smallint
Uegnet for PCI;CAT_KOMD;;2;vid_beh = ACB (3);;;hs_catcor_skjema;smallint
PCI mislykket;CAT_KOMD;;3;vid_beh = ACB (3);;;hs_catcor_skjema;smallint
Annet;CAT_KOMD;;4;vid_beh = ACB (3);;;hs_catcor_skjema;smallint
Annen hjertekirurgi;CAT_KOMD;;1;vid_beh = Annen kirurgi (10);;;hs_catcor_skjema;smallint
Aortakirurgi;CAT_KOMD;;2;vid_beh = Annen kirurgi (10);;;hs_catcor_skjema;smallint
Annen karkirurgi;CAT_KOMD;;3;vid_beh = Annen kirurgi (10);;;hs_catcor_skjema;smallint
Annet kirurgi;CAT_KOMD;;4;vid_beh = Annen kirurgi (10);;;hs_catcor_skjema;smallint
Kommentar;CAT_KOMM;Tekstfelt;knapp som setter inn valget i kommentar-listen;Tekstfelt;;;hs_catcor_skjema;ntext
LM-heparin;CAT_LMHE;Nei/Ja;0-1;;;;hs_catcor_skjema;bit
Reangiografi, årsak;CAT_REAN;Nei;0;Alle skal ha null på denne variabelen i WENBIT / Biobanken. Alle med reangiografi er slettet (11 i WENBIT);;;hs_catcor_skjema;smallint
Behandling;CAT_REBE;Se vid_beh;;;;;hs_catcor_skjema;int
Funn ved réangio;CAT_REFU;Uforandret;0;"Skjult variabel; aktiv kun når Reangio årsak (cat_ktb) = 1 eller 2.";;;hs_catcor_skjema;smallint
;CAT_REFU;Bedring;1;;;;hs_catcor_skjema;smallint
;CAT_REFU;Forverrelse;2;;;;hs_catcor_skjema;smallint
;CAT_REFU;Annet;3;;;;hs_catcor_skjema;smallint
;CAT_REFU;Ukjent;9;;;;hs_catcor_skjema;smallint
Gjennomlysningstid (minutt);CAT_RTID;default = missing;0-300 (1 decimal);;;;hs_catcor_skjema;real
Trombolyse, siste uke;CAT_TROM;Nei/Ja;0-1;;;;hs_catcor_skjema;bit
Ventetid;CAT_VENT;Direkte;0;;;;hs_catcor_skjema;smallint
;CAT_VENT;ØH (< 1 uke);1;;;;hs_catcor_skjema;smallint
;CAT_VENT;Prioritert ( < 1 mnd);2;;;;hs_catcor_skjema;smallint
;CAT_VENT;Elektivt;3;;;;hs_catcor_skjema;smallint
;CAT_VENT;Uspesifisert;4;;;;hs_catcor_skjema;smallint
;CAT_VENT;Ukjent;9;;;;hs_catcor_skjema;smallint
Warfarin;CAT_WAR;Nei/Ja;0-1;;;;hs_catcor_skjema;bit
Koronar angiografi;COR_ANG;0-1;Ja/Nei;"Dersom boksen avkrysses så aktiveres ""Resultatknapp"" for aktuelle modul";;;hs_catcor_skjema;bit
Hjerteinfark siste 90 dager;EU_AMI;Nei/Ja;0-1;2;;;hs_catcor_skjema;bit
Behov for operasjon aorta torakalis;EU_AOTH;Nei/Ja;0-1;3;;;hs_catcor_skjema;bit
LVEF <30%;EU_EF30;Nei/Ja;0-1;3;;;hs_catcor_skjema;bit
LVEF 30-50%;EU_EF50;Nei/Ja;0-1;1;;;hs_catcor_skjema;bit
Endocarditt behandling;EU_ENDO;Nei/Ja;0-1;3;;;hs_catcor_skjema;bit
Behov for kardial operasjon utenom ACB;EU_EXACB;Nei/Ja;0-1;2;;;hs_catcor_skjema;bit
Ekstrakardial karsykdom;EU_EXCOR;Nei/Ja;0-1;2;Cerebrovaskulær eller perifer vaskulær eller aortasykdom;;hs_catcor_skjema;bit
Kritisk preoprativ status;EU_KPOS;Nei/Ja;0-1;3;VT/VF/SD/HLR/Respirator/ABP/Akutt nyresvikt (<10 ml/t);;hs_catcor_skjema;bit
Kronisk bronkodilaterende beh.;EU_LU;Nei/Ja;0-1;1;;;hs_catcor_skjema;bit
Nevrologisk dysfunksjon;EU_NEVRO;Nei/Ja;0-1;2;Sykdom som alvorlig påvirker bevegelighet eller daglige gjøremål;;hs_catcor_skjema;bit
Kreatinin > 200 µM;EU_NSV;Nei/Ja;0-1;2;;;hs_catcor_skjema;bit
Behov for ØH operasjon < 1 d;EU_OEH;Nei/Ja;0-1;2;;;hs_catcor_skjema;bit
Pulmonal HT (SAP < 60 mm Hg);EU_PHT;Nei/Ja;0-1;2;;;hs_catcor_skjema;bit
Beregn EUROSCORE;EU_SCORE;"Default = missing (før ""aktiveringsknapp"" er trykket)";;;Lav risk: 0-2 (mortalitet < 1%);;hs_catcor_skjema;int
;EU_SCORE;SCORE BEREGNES SOM:;;sum av variablene ovenfor pluss nedenfor;Medium risk: 3-5 (mortalitet ca 3%);;hs_catcor_skjema;int
;EU_SCORE;Kjønn=female;;1;Høy risk: >5 (mortalitet > 10%);;hs_catcor_skjema;int
;EU_SCORE;Alder 60-64;;1;;;hs_catcor_skjema;int
;EU_SCORE;Alder 65-69;;2;;;hs_catcor_skjema;int
;EU_SCORE;Alder 70-74;;3;;;hs_catcor_skjema;int
;EU_SCORE;Alder 75-79;;4;;;hs_catcor_skjema;int
;EU_SCORE;Alder 80-84;;5;;;hs_catcor_skjema;int
;EU_SCORE;Alder 85-89;;6;;;hs_catcor_skjema;int
Tidligere hjerteopererert;EU_TCOR;Nei/Ja;0-1;3;Som har krevd åpning av perikard;;hs_catcor_skjema;bit
Vedvarende UAP;EU_UAP;Nei/Ja;0-1;2;;;hs_catcor_skjema;bit
VSR;EU_VSR;Nei/Ja;0-1;4;;;hs_catcor_skjema;bit
Id som kobler til opphold;Forus_id;;Heltall. Auto-genereres. Kopieres til alle andre moduler når det lagres data i disse.;;;;hs_catcor_skjema;int
Id som kobler til opphold;Forus_id;;Legges inn automatisk fra FORUS;;;;hs_catcor_skjema;int
FORUS-id;Forus_id;Legges ainn utomatisk fra FORUS;;;;;hs_catcor_skjema;int
Id som kobler til opphold;Forus_id;;;;;;hs_catcor_skjema;int
FORUS-id;Forus_id;;Legges inn automatisk fra FORUS;;;;hs_catcor_skjema;int
forus_id;Forus_id;;;Alle data innhentes via oppkopling mot LKB-databasen………;;;hs_catcor_skjema;int
FORUS-id;Forus_id;Legges inn automatsik fra FORUS;;;;;hs_catcor_skjema;int
;Forus_id;;;Forus_id;;;hs_catcor_skjema;int
Hastegrad;HASTEGR;Uprioritert, elektiv;1;;;;hs_catcor_skjema;smallint
;HASTEGR;Prioritert, elektiv;2;;;;hs_catcor_skjema;smallint
;HASTEGR;ØH;3;;;;hs_catcor_skjema;smallint
;HASTEGR;Emergency;4;;;;hs_catcor_skjema;smallint
;HASTEGR;Ukjent;9;Default;;;hs_catcor_skjema;smallint
Hjertefrekvens;HJFR;Default=missing;30-200;;;;hs_catcor_skjema;int
Hjerterytme;HJRY;Nei;0;;;;hs_catcor_skjema;smallint
;HJRY;Sinus;1;;;;hs_catcor_skjema;smallint
;HJRY;Atrieflimmer;2;;;;hs_catcor_skjema;smallint
;HJRY;Atrieflutter;3;;;;hs_catcor_skjema;smallint
;HJRY;SVT;4;;;;hs_catcor_skjema;smallint
;HJRY;Pacemaker;5;;;;hs_catcor_skjema;smallint
;HJRY;Annen;6;;;;hs_catcor_skjema;smallint
;HJRY;Ukjent;9;;;;hs_catcor_skjema;smallint
Høyre ventrikulografi;HO_GRAFI;0-1;-som ovenfor;;;;hs_catcor_skjema;bit
Hemodynamikk;HOCAT;0-1;-som ovenfor;"Dersom boksen avkrysses så aktiveres ""Resultatknapp"" for aktuelle modul";;;hs_catcor_skjema;bit
